TXN_ID,DATE,CITY,PRODUCT,QUANTITY,UNIT_PRICE,STORE_ADDRESS,REVENUE,YEAR,MONTH,MONTH_NUM,QUARTER,DAY,WEEK,CITY_CODE
J-03353,2024-06-30,Sydney,Smart Watch,3.0,338.84,"City Centre, Pitt St Mall",1016.52,2024,June,6,Q2,30,26,5
J-03356,2024-04-11,Berlin,Wireless Earbuds,7.0,650.07,"Kurfurstendamm 22, 10719",4550.49,2024,April,4,Q2,11,15,0
J-03357,2024-02-27,Dubai,Tablet Pro,6.0,983.35,"Mall of Emirates, B1-45",5900.1,2024,February,2,Q1,27,9,1
J-03358,2024-02-15,London,Wireless Earbuds,7.0,2366.2,"88 Regent Ave, SW1A 2AA",16563.4,2024,February,2,Q1,15,7,3
J-03361,2024-12-03,Sydney,Wireless Earbuds,6.0,1530.71,"City Centre, Pitt St Mall",9184.26,2024,December,12,Q4,3,49,5
J-03362,2024-08-18,Sydney,Tablet Pro,7.0,259.45,"88 George St, NSW 2000",1816.15,2024,August,8,Q3,18,33,5
J-03365,2024-09-04,Kathmandu,Gaming Console,3.0,618.45,"New Road, Kathmandu 44600",1855.35,2024,September,9,Q3,4,36,2
J-03369,2024-03-16,Sydney,Smart TV,7.0,1924.28,"88 George St, NSW 2000",13469.96,2024,March,3,Q1,16,11,5
J-03371,2024-08-31,London,Smart Watch,3.0,1005.52,"12 Oxford St, W1D 1AB",3016.56,2024,August,8,Q3,31,35,3
J-03374,2024-12-04,New York,Gaming Laptop,6.0,968.16,"200 Broadway, NY 10007",5808.96,2024,December,12,Q4,4,49,4
J-03375,2024-04-22,Dubai,4K Camera,6.0,1035.94,"Mall of Emirates, B1-45",6215.64,2024,April,4,Q2,22,17,1
J-03376,2024-08-18,London,Tablet Pro,7.0,1836.24,"12 Oxford St, W1D 1AB",12853.68,2024,August,8,Q3,18,33,3
J-03379,2024-11-09,Kathmandu,Smart Watch,5.0,1301.91,"New Road, Kathmandu 44600",6509.55,2024,November,11,Q4,9,45,2
J-03380,2024-01-13,Dubai,Gaming Console,4.0,897.07,"Mall of Emirates, B1-45",3588.28,2024,January,1,Q1,13,2,1
J-03384,2024-12-13,New York,Tablet Pro,3.0,2015.05,"200 Broadway, NY 10007",6045.15,2024,December,12,Q4,13,50,4
J-03385,2024-02-07,Sydney,Tablet Pro,4.0,2233.35,"88 George St, NSW 2000",8933.4,2024,February,2,Q1,7,6,5
J-03386,2024-04-08,New York,Gaming Laptop,6.0,1477.67,"350 5th Ave, NY 10118",8866.02,2024,April,4,Q2,8,15,4
J-03390,2024-10-01,London,Tablet Pro,5.0,1382.09,"88 Regent Ave, SW1A 2AA",6910.45,2024,October,10,Q4,1,40,3
J-03391,2024-03-02,Dubai,Gaming Laptop,5.0,343.07,"Mall of Emirates, B1-45",1715.35,2024,March,3,Q1,2,9,1
J-03392,2024-12-03,London,Tablet Pro,3.0,1570.0,"88 Regent Ave, SW1A 2AA",4710.0,2024,December,12,Q4,3,49,3
J-03393,2024-09-01,Kathmandu,Smart TV,6.0,2485.49,"Durbar Marg, KTM 44601",14912.94,2024,September,9,Q3,1,35,2
J-03395,2024-04-17,Sydney,Wireless Earbuds,2.0,2001.86,"88 George St, NSW 2000",4003.72,2024,April,4,Q2,17,16,5
J-03396,2024-09-07,Sydney,Smart TV,7.0,1973.66,"88 George St, NSW 2000",13815.62,2024,September,9,Q3,7,36,5
J-03397,2024-02-08,Kathmandu,Wireless Earbuds,6.0,1073.08,"Durbar Marg, KTM 44601",6438.48,2024,February,2,Q1,8,6,2
J-03398,2024-09-15,Sydney,Wireless Earbuds,1.0,1633.56,"88 George St, NSW 2000",1633.56,2024,September,9,Q3,15,37,5
J-03403,2024-10-12,London,Smart Watch,7.0,2179.62,"12 Oxford St, W1D 1AB",15257.34,2024,October,10,Q4,12,41,3
J-03405,2024-06-15,Dubai,Gaming Laptop,7.0,1972.74,"Dubai Mall, Level 2, S12",13809.18,2024,June,6,Q2,15,24,1
J-03409,2024-02-21,New York,Smart TV,3.0,1506.48,"350 5th Ave, NY 10118",4519.44,2024,February,2,Q1,21,8,4
J-03410,2024-07-15,Kathmandu,Gaming Console,1.0,1558.7,"New Road, Kathmandu 44600",1558.7,2024,July,7,Q3,15,29,2
J-03412,2024-06-03,Berlin,Smart Watch,2.0,1440.67,"Kurfurstendamm 22, 10719",2881.34,2024,June,6,Q2,3,23,0
J-03413,2024-01-31,New York,Gaming Laptop,6.0,487.47,"200 Broadway, NY 10007",2924.82,2024,January,1,Q1,31,5,4
J-03414,2024-01-30,Kathmandu,Smart Watch,5.0,654.68,"New Road, Kathmandu 44600",3273.4,2024,January,1,Q1,30,5,2
J-03416,2024-08-22,Kathmandu,Wireless Earbuds,3.0,2098.3,"Durbar Marg, KTM 44601",6294.9,2024,August,8,Q3,22,34,2
J-03417,2024-10-31,Berlin,4K Camera,7.0,62.67,"Alexanderplatz 5, 10178",438.69,2024,October,10,Q4,31,44,0
J-03418,2024-10-23,Dubai,Wireless Earbuds,6.0,1428.65,"Dubai Mall, Level 2, S12",8571.9,2024,October,10,Q4,23,43,1
J-03419,2024-11-19,Berlin,Wireless Earbuds,6.0,456.68,"Kurfurstendamm 22, 10719",2740.08,2024,November,11,Q4,19,47,0
J-03420,2024-11-17,Tokyo,Gaming Console,2.0,592.39,"1-1 Akihabara, Chiyoda",1184.78,2024,November,11,Q4,17,46,6
J-03423,2024-05-16,Tokyo,Gaming Console,7.0,1199.38,"3-5 Shinjuku, Shinjuku-ku",8395.66,2024,May,5,Q2,16,20,6
J-03425,2024-01-28,Tokyo,Smart TV,2.0,1362.12,"3-5 Shinjuku, Shinjuku-ku",2724.24,2024,January,1,Q1,28,4,6
J-03427,2024-06-25,Kathmandu,Smart Watch,7.0,681.65,"New Road, Kathmandu 44600",4771.55,2024,June,6,Q2,25,26,2
J-03428,2024-03-24,London,Gaming Console,1.0,211.67,"88 Regent Ave, SW1A 2AA",211.67,2024,March,3,Q1,24,12,3
J-03431,2024-05-25,Berlin,Gaming Laptop,5.0,270.96,"Kurfurstendamm 22, 10719",1354.8,2024,May,5,Q2,25,21,0
J-03432,2024-10-15,Sydney,Gaming Console,3.0,2402.14,"88 George St, NSW 2000",7206.42,2024,October,10,Q4,15,42,5
J-03433,2024-11-29,Berlin,Smart Watch,3.0,1967.18,"Alexanderplatz 5, 10178",5901.54,2024,November,11,Q4,29,48,0
J-03434,2024-07-03,Berlin,Smart TV,6.0,1009.02,"Kurfurstendamm 22, 10719",6054.12,2024,July,7,Q3,3,27,0
J-03437,2024-06-27,London,Smart Watch,7.0,2327.35,"88 Regent Ave, SW1A 2AA",16291.45,2024,June,6,Q2,27,26,3
J-03439,2024-06-14,Berlin,4K Camera,6.0,860.27,"Alexanderplatz 5, 10178",5161.62,2024,June,6,Q2,14,24,0
J-03440,2024-12-24,Tokyo,Gaming Console,2.0,1643.85,"3-5 Shinjuku, Shinjuku-ku",3287.7,2024,December,12,Q4,24,52,6
J-03448,2024-03-28,New York,Gaming Console,1.0,66.82,"350 5th Ave, NY 10118",66.82,2024,March,3,Q1,28,13,4
J-03449,2024-04-14,London,Smart TV,3.0,666.71,"12 Oxford St, W1D 1AB",2000.13,2024,April,4,Q2,14,15,3
J-03451,2024-09-14,Dubai,Smart Watch,6.0,334.43,"Mall of Emirates, B1-45",2006.58,2024,September,9,Q3,14,37,1
J-03452,2024-12-01,London,4K Camera,5.0,170.22,"12 Oxford St, W1D 1AB",851.1,2024,December,12,Q4,1,48,3
J-03453,2024-04-18,London,4K Camera,7.0,2355.59,"88 Regent Ave, SW1A 2AA",16489.13,2024,April,4,Q2,18,16,3
J-03454,2024-04-20,New York,Tablet Pro,3.0,572.71,"350 5th Ave, NY 10118",1718.13,2024,April,4,Q2,20,16,4
J-03457,2024-10-26,Berlin,Wireless Earbuds,3.0,517.66,"Kurfurstendamm 22, 10719",1552.98,2024,October,10,Q4,26,43,0
J-03459,2024-04-06,Tokyo,Gaming Laptop,6.0,2082.09,"3-5 Shinjuku, Shinjuku-ku",12492.54,2024,April,4,Q2,6,14,6
J-03460,2024-10-23,New York,Gaming Laptop,5.0,1825.1,"350 5th Ave, NY 10118",9125.5,2024,October,10,Q4,23,43,4
J-03462,2024-10-19,London,Gaming Console,5.0,2027.79,"12 Oxford St, W1D 1AB",10138.95,2024,October,10,Q4,19,42,3
J-03465,2024-05-02,Sydney,Tablet Pro,1.0,724.15,"88 George St, NSW 2000",724.15,2024,May,5,Q2,2,18,5
J-03466,2024-01-14,New York,Tablet Pro,5.0,1029.02,"200 Broadway, NY 10007",5145.1,2024,January,1,Q1,14,2,4
J-03467,2024-02-01,Kathmandu,Smart Watch,4.0,1452.6,"Durbar Marg, KTM 44601",5810.4,2024,February,2,Q1,1,5,2
J-03469,2024-05-30,London,4K Camera,4.0,1790.23,"88 Regent Ave, SW1A 2AA",7160.92,2024,May,5,Q2,30,22,3
J-03472,2024-12-09,Kathmandu,Smart TV,5.0,313.5,"Durbar Marg, KTM 44601",1567.5,2024,December,12,Q4,9,50,2
J-03473,2024-12-12,Kathmandu,4K Camera,4.0,1789.23,"Durbar Marg, KTM 44601",7156.92,2024,December,12,Q4,12,50,2
J-03474,2024-02-13,Kathmandu,Gaming Console,3.0,1037.3,"Durbar Marg, KTM 44601",3111.9,2024,February,2,Q1,13,7,2
J-03477,2024-06-07,London,4K Camera,7.0,1261.56,"88 Regent Ave, SW1A 2AA",8830.92,2024,June,6,Q2,7,23,3
J-03478,2024-02-18,London,Tablet Pro,6.0,1326.73,"12 Oxford St, W1D 1AB",7960.38,2024,February,2,Q1,18,7,3
J-03481,2024-02-29,Tokyo,Smart TV,2.0,1458.94,"1-1 Akihabara, Chiyoda",2917.88,2024,February,2,Q1,29,9,6
J-03483,2024-01-23,Berlin,Gaming Laptop,1.0,1180.41,"Alexanderplatz 5, 10178",1180.41,2024,January,1,Q1,23,4,0
J-03485,2024-05-05,Tokyo,Gaming Console,3.0,2453.09,"3-5 Shinjuku, Shinjuku-ku",7359.27,2024,May,5,Q2,5,18,6
J-03486,2024-05-20,Berlin,Wireless Earbuds,3.0,850.89,"Alexanderplatz 5, 10178",2552.67,2024,May,5,Q2,20,21,0
J-03488,2024-07-22,Sydney,Smart Watch,5.0,415.94,"City Centre, Pitt St Mall",2079.7,2024,July,7,Q3,22,30,5
J-03489,2024-04-04,New York,Gaming Console,4.0,612.84,"350 5th Ave, NY 10118",2451.36,2024,April,4,Q2,4,14,4
J-03490,2024-10-18,Tokyo,Wireless Earbuds,3.0,1514.53,"1-1 Akihabara, Chiyoda",4543.59,2024,October,10,Q4,18,42,6
J-03491,2024-01-25,Sydney,Tablet Pro,6.0,2163.24,"88 George St, NSW 2000",12979.44,2024,January,1,Q1,25,4,5
J-03493,2024-06-15,New York,4K Camera,1.0,171.34,"350 5th Ave, NY 10118",171.34,2024,June,6,Q2,15,24,4
J-03495,2024-08-18,Dubai,Smart Watch,7.0,575.95,"Dubai Mall, Level 2, S12",4031.65,2024,August,8,Q3,18,33,1
J-03496,2024-02-08,Sydney,Wireless Earbuds,7.0,201.97,"City Centre, Pitt St Mall",1413.79,2024,February,2,Q1,8,6,5
J-03497,2024-05-18,London,Gaming Laptop,4.0,313.35,"12 Oxford St, W1D 1AB",1253.4,2024,May,5,Q2,18,20,3
J-03498,2024-09-02,Kathmandu,Tablet Pro,6.0,523.44,"Durbar Marg, KTM 44601",3140.64,2024,September,9,Q3,2,36,2
J-03499,2024-07-09,London,Tablet Pro,5.0,1672.61,"12 Oxford St, W1D 1AB",8363.05,2024,July,7,Q3,9,28,3
J-03503,2024-10-08,Tokyo,Gaming Laptop,2.0,1466.85,"3-5 Shinjuku, Shinjuku-ku",2933.7,2024,October,10,Q4,8,41,6
J-03505,2024-07-14,New York,4K Camera,4.0,1675.28,"350 5th Ave, NY 10118",6701.12,2024,July,7,Q3,14,28,4
J-03508,2024-01-09,New York,4K Camera,7.0,822.04,"200 Broadway, NY 10007",5754.28,2024,January,1,Q1,9,2,4
J-03509,2024-02-20,Tokyo,Smart TV,2.0,517.45,"1-1 Akihabara, Chiyoda",1034.9,2024,February,2,Q1,20,8,6
J-03511,2024-08-17,Tokyo,Smart Watch,6.0,1210.14,"1-1 Akihabara, Chiyoda",7260.84,2024,August,8,Q3,17,33,6
J-03512,2024-01-17,Kathmandu,Gaming Laptop,7.0,1652.77,"New Road, Kathmandu 44600",11569.39,2024,January,1,Q1,17,3,2
J-03514,2024-04-22,Sydney,Gaming Laptop,7.0,1756.25,"City Centre, Pitt St Mall",12293.75,2024,April,4,Q2,22,17,5
J-03519,2024-03-19,Dubai,Gaming Console,3.0,220.04,"Mall of Emirates, B1-45",660.12,2024,March,3,Q1,19,12,1
J-03521,2024-02-07,Berlin,Wireless Earbuds,5.0,1276.8,"Alexanderplatz 5, 10178",6384.0,2024,February,2,Q1,7,6,0
J-03524,2024-01-24,New York,Gaming Console,3.0,2344.49,"200 Broadway, NY 10007",7033.47,2024,January,1,Q1,24,4,4
J-03526,2024-01-05,Dubai,Gaming Console,7.0,2229.18,"Dubai Mall, Level 2, S12",15604.26,2024,January,1,Q1,5,1,1
J-03528,2024-10-01,Kathmandu,Smart TV,7.0,2342.84,"Durbar Marg, KTM 44601",16399.88,2024,October,10,Q4,1,40,2
J-03529,2024-02-21,Berlin,4K Camera,1.0,1428.61,"Kurfurstendamm 22, 10719",1428.61,2024,February,2,Q1,21,8,0
J-03532,2024-10-01,London,Gaming Console,1.0,2439.99,"88 Regent Ave, SW1A 2AA",2439.99,2024,October,10,Q4,1,40,3
J-03535,2024-10-02,Sydney,Smart Watch,4.0,2075.53,"88 George St, NSW 2000",8302.12,2024,October,10,Q4,2,40,5
J-03537,2024-11-11,Kathmandu,Tablet Pro,1.0,2298.63,"New Road, Kathmandu 44600",2298.63,2024,November,11,Q4,11,46,2
J-03540,2024-02-09,New York,Wireless Earbuds,7.0,1597.61,"200 Broadway, NY 10007",11183.27,2024,February,2,Q1,9,6,4
J-03541,2024-06-18,Dubai,Smart Watch,1.0,1318.4,"Dubai Mall, Level 2, S12",1318.4,2024,June,6,Q2,18,25,1
J-03543,2024-05-22,Tokyo,Wireless Earbuds,3.0,536.09,"1-1 Akihabara, Chiyoda",1608.27,2024,May,5,Q2,22,21,6
J-03544,2024-12-22,Dubai,Gaming Console,6.0,1298.1,"Mall of Emirates, B1-45",7788.6,2024,December,12,Q4,22,51,1
J-03545,2024-10-28,Sydney,4K Camera,2.0,1080.41,"88 George St, NSW 2000",2160.82,2024,October,10,Q4,28,44,5
J-03546,2024-12-07,Berlin,4K Camera,3.0,1647.02,"Alexanderplatz 5, 10178",4941.06,2024,December,12,Q4,7,49,0
J-03548,2024-04-23,Kathmandu,Tablet Pro,5.0,1253.65,"New Road, Kathmandu 44600",6268.25,2024,April,4,Q2,23,17,2
J-03549,2024-01-19,Tokyo,Wireless Earbuds,6.0,1242.62,"3-5 Shinjuku, Shinjuku-ku",7455.72,2024,January,1,Q1,19,3,6
J-03552,2024-10-04,Tokyo,Smart Watch,2.0,909.34,"3-5 Shinjuku, Shinjuku-ku",1818.68,2024,October,10,Q4,4,40,6
J-03553,2024-07-16,London,Gaming Console,4.0,1584.12,"88 Regent Ave, SW1A 2AA",6336.48,2024,July,7,Q3,16,29,3
J-03555,2024-03-13,New York,Smart TV,3.0,1903.86,"350 5th Ave, NY 10118",5711.58,2024,March,3,Q1,13,11,4
J-03557,2024-07-24,Berlin,Gaming Console,7.0,2144.61,"Kurfurstendamm 22, 10719",15012.27,2024,July,7,Q3,24,30,0
J-03559,2024-08-03,Dubai,Smart TV,2.0,303.67,"Dubai Mall, Level 2, S12",607.34,2024,August,8,Q3,3,31,1
J-03562,2024-09-11,London,Smart TV,2.0,2148.22,"12 Oxford St, W1D 1AB",4296.44,2024,September,9,Q3,11,37,3
J-03563,2024-02-05,Tokyo,Smart Watch,2.0,912.31,"3-5 Shinjuku, Shinjuku-ku",1824.62,2024,February,2,Q1,5,6,6
J-03564,2024-01-23,Dubai,Smart TV,6.0,278.93,"Mall of Emirates, B1-45",1673.58,2024,January,1,Q1,23,4,1
J-03565,2024-05-05,Berlin,Gaming Console,2.0,1679.66,"Alexanderplatz 5, 10178",3359.32,2024,May,5,Q2,5,18,0
J-03566,2024-05-22,Berlin,Smart TV,4.0,1038.8,"Alexanderplatz 5, 10178",4155.2,2024,May,5,Q2,22,21,0
J-03567,2024-07-15,Tokyo,Smart TV,6.0,1361.29,"1-1 Akihabara, Chiyoda",8167.74,2024,July,7,Q3,15,29,6
J-03568,2024-07-19,Sydney,Gaming Console,7.0,1029.43,"88 George St, NSW 2000",7206.01,2024,July,7,Q3,19,29,5
J-03571,2024-09-21,Sydney,Wireless Earbuds,7.0,439.32,"88 George St, NSW 2000",3075.24,2024,September,9,Q3,21,38,5
J-03572,2024-08-08,Kathmandu,Smart TV,1.0,2326.02,"New Road, Kathmandu 44600",2326.02,2024,August,8,Q3,8,32,2
J-03574,2024-07-24,Tokyo,Gaming Console,7.0,1075.35,"3-5 Shinjuku, Shinjuku-ku",7527.45,2024,July,7,Q3,24,30,6
J-03578,2024-01-19,Tokyo,Smart Watch,3.0,1862.49,"3-5 Shinjuku, Shinjuku-ku",5587.47,2024,January,1,Q1,19,3,6
J-03579,2024-10-20,Sydney,Smart Watch,3.0,600.74,"88 George St, NSW 2000",1802.22,2024,October,10,Q4,20,42,5
J-03580,2024-09-13,Kathmandu,4K Camera,3.0,2180.19,"New Road, Kathmandu 44600",6540.57,2024,September,9,Q3,13,37,2
J-03581,2024-05-10,Tokyo,Gaming Laptop,4.0,2183.6,"3-5 Shinjuku, Shinjuku-ku",8734.4,2024,May,5,Q2,10,19,6
J-03584,2024-05-31,New York,Gaming Console,2.0,669.1,"350 5th Ave, NY 10118",1338.2,2024,May,5,Q2,31,22,4
J-03585,2024-08-25,London,Wireless Earbuds,2.0,2492.46,"88 Regent Ave, SW1A 2AA",4984.92,2024,August,8,Q3,25,34,3
J-03587,2024-11-21,Dubai,Smart Watch,5.0,1357.06,"Mall of Emirates, B1-45",6785.3,2024,November,11,Q4,21,47,1
J-03591,2024-06-24,Kathmandu,Gaming Laptop,1.0,2401.87,"Durbar Marg, KTM 44601",2401.87,2024,June,6,Q2,24,26,2
J-03592,2024-10-12,Sydney,Gaming Laptop,3.0,115.66,"City Centre, Pitt St Mall",346.98,2024,October,10,Q4,12,41,5
J-03595,2024-10-11,New York,Wireless Earbuds,3.0,868.14,"200 Broadway, NY 10007",2604.42,2024,October,10,Q4,11,41,4
J-03596,2024-12-19,Kathmandu,Smart TV,7.0,677.6,"Durbar Marg, KTM 44601",4743.2,2024,December,12,Q4,19,51,2
J-03597,2024-09-02,Tokyo,Tablet Pro,3.0,724.24,"3-5 Shinjuku, Shinjuku-ku",2172.72,2024,September,9,Q3,2,36,6
J-03598,2024-12-30,New York,4K Camera,7.0,2194.88,"350 5th Ave, NY 10118",15364.16,2024,December,12,Q4,30,1,4
J-03599,2024-08-16,New York,Gaming Console,2.0,991.54,"200 Broadway, NY 10007",1983.08,2024,August,8,Q3,16,33,4
J-03600,2024-10-24,Dubai,Gaming Console,2.0,879.37,"Mall of Emirates, B1-45",1758.74,2024,October,10,Q4,24,43,1
J-03604,2024-02-19,Berlin,Smart TV,7.0,1202.24,"Alexanderplatz 5, 10178",8415.68,2024,February,2,Q1,19,8,0
J-03606,2024-06-19,Tokyo,Smart Watch,6.0,769.69,"3-5 Shinjuku, Shinjuku-ku",4618.14,2024,June,6,Q2,19,25,6
J-03607,2024-06-07,Kathmandu,Gaming Console,2.0,512.07,"Durbar Marg, KTM 44601",1024.14,2024,June,6,Q2,7,23,2
J-03608,2024-01-03,Dubai,Wireless Earbuds,2.0,2394.49,"Mall of Emirates, B1-45",4788.98,2024,January,1,Q1,3,1,1
J-03609,2024-06-27,Berlin,Wireless Earbuds,4.0,157.03,"Alexanderplatz 5, 10178",628.12,2024,June,6,Q2,27,26,0
J-03610,2024-10-11,Dubai,Gaming Console,6.0,444.19,"Mall of Emirates, B1-45",2665.14,2024,October,10,Q4,11,41,1
J-03612,2024-01-15,Kathmandu,4K Camera,1.0,146.5,"New Road, Kathmandu 44600",146.5,2024,January,1,Q1,15,3,2
J-03613,2024-12-30,Dubai,Wireless Earbuds,1.0,470.58,"Dubai Mall, Level 2, S12",470.58,2024,December,12,Q4,30,1,1
J-03615,2024-06-13,London,Gaming Laptop,2.0,2412.23,"88 Regent Ave, SW1A 2AA",4824.46,2024,June,6,Q2,13,24,3
J-03616,2024-11-18,Sydney,Gaming Laptop,4.0,1926.05,"City Centre, Pitt St Mall",7704.2,2024,November,11,Q4,18,47,5
J-03618,2024-05-10,London,Smart Watch,5.0,1712.35,"88 Regent Ave, SW1A 2AA",8561.75,2024,May,5,Q2,10,19,3
J-03621,2024-08-18,Berlin,Gaming Laptop,2.0,1917.31,"Kurfurstendamm 22, 10719",3834.62,2024,August,8,Q3,18,33,0
J-03623,2024-07-15,Kathmandu,Smart TV,6.0,2068.56,"Durbar Marg, KTM 44601",12411.36,2024,July,7,Q3,15,29,2
J-03626,2024-01-24,New York,Wireless Earbuds,4.0,465.53,"200 Broadway, NY 10007",1862.12,2024,January,1,Q1,24,4,4
J-03628,2024-04-11,Berlin,Gaming Console,7.0,421.1,"Kurfurstendamm 22, 10719",2947.7,2024,April,4,Q2,11,15,0
J-03631,2024-01-23,Dubai,Tablet Pro,7.0,302.23,"Dubai Mall, Level 2, S12",2115.61,2024,January,1,Q1,23,4,1
J-03637,2024-04-02,London,Smart Watch,2.0,1391.12,"88 Regent Ave, SW1A 2AA",2782.24,2024,April,4,Q2,2,14,3
J-03641,2024-07-21,Berlin,Smart TV,1.0,1638.9,"Kurfurstendamm 22, 10719",1638.9,2024,July,7,Q3,21,29,0
J-03642,2024-07-18,Sydney,Wireless Earbuds,5.0,1835.09,"City Centre, Pitt St Mall",9175.45,2024,July,7,Q3,18,29,5
J-03643,2024-06-07,Dubai,Gaming Console,5.0,2057.94,"Dubai Mall, Level 2, S12",10289.7,2024,June,6,Q2,7,23,1
J-03646,2024-09-07,Berlin,4K Camera,5.0,231.0,"Kurfurstendamm 22, 10719",1155.0,2024,September,9,Q3,7,36,0
J-03647,2024-10-23,London,Wireless Earbuds,2.0,638.28,"88 Regent Ave, SW1A 2AA",1276.56,2024,October,10,Q4,23,43,3
J-03649,2024-04-02,Berlin,Gaming Console,6.0,60.12,"Alexanderplatz 5, 10178",360.72,2024,April,4,Q2,2,14,0
J-03650,2024-09-03,Sydney,Wireless Earbuds,6.0,900.93,"88 George St, NSW 2000",5405.58,2024,September,9,Q3,3,36,5
J-03651,2024-09-11,New York,Tablet Pro,5.0,768.91,"200 Broadway, NY 10007",3844.55,2024,September,9,Q3,11,37,4
J-03652,2024-01-12,Dubai,Smart TV,5.0,1918.22,"Mall of Emirates, B1-45",9591.1,2024,January,1,Q1,12,2,1
J-03656,2024-08-21,Sydney,Smart Watch,5.0,836.01,"88 George St, NSW 2000",4180.05,2024,August,8,Q3,21,34,5
J-03657,2024-09-23,New York,Gaming Console,4.0,1733.38,"200 Broadway, NY 10007",6933.52,2024,September,9,Q3,23,39,4
J-03659,2024-10-17,Berlin,4K Camera,3.0,2203.19,"Alexanderplatz 5, 10178",6609.57,2024,October,10,Q4,17,42,0
J-03661,2024-12-30,Sydney,Smart TV,7.0,461.34,"88 George St, NSW 2000",3229.38,2024,December,12,Q4,30,1,5
J-03664,2024-01-13,Sydney,Wireless Earbuds,7.0,2103.85,"88 George St, NSW 2000",14726.95,2024,January,1,Q1,13,2,5
J-03665,2024-09-16,Kathmandu,Gaming Console,1.0,180.34,"New Road, Kathmandu 44600",180.34,2024,September,9,Q3,16,38,2
J-03669,2024-10-16,Berlin,Gaming Console,7.0,454.19,"Alexanderplatz 5, 10178",3179.33,2024,October,10,Q4,16,42,0
J-03671,2024-07-27,Dubai,Smart TV,2.0,401.23,"Mall of Emirates, B1-45",802.46,2024,July,7,Q3,27,30,1
J-03673,2024-03-14,Kathmandu,Smart TV,3.0,1094.04,"Durbar Marg, KTM 44601",3282.12,2024,March,3,Q1,14,11,2
J-03674,2024-05-26,Kathmandu,Smart TV,7.0,562.01,"Durbar Marg, KTM 44601",3934.07,2024,May,5,Q2,26,21,2
J-03676,2024-04-30,Kathmandu,Smart TV,3.0,623.32,"Durbar Marg, KTM 44601",1869.96,2024,April,4,Q2,30,18,2
J-03678,2024-12-10,New York,Wireless Earbuds,2.0,680.78,"350 5th Ave, NY 10118",1361.56,2024,December,12,Q4,10,50,4
J-03679,2024-07-18,Berlin,Gaming Laptop,3.0,940.89,"Alexanderplatz 5, 10178",2822.67,2024,July,7,Q3,18,29,0
J-03681,2024-05-20,Kathmandu,Smart TV,6.0,533.75,"Durbar Marg, KTM 44601",3202.5,2024,May,5,Q2,20,21,2
J-03683,2024-06-27,New York,Gaming Laptop,6.0,1129.36,"350 5th Ave, NY 10118",6776.16,2024,June,6,Q2,27,26,4
J-03685,2024-09-08,Sydney,Tablet Pro,4.0,391.41,"City Centre, Pitt St Mall",1565.64,2024,September,9,Q3,8,36,5
J-03686,2024-12-06,New York,Wireless Earbuds,6.0,1301.47,"200 Broadway, NY 10007",7808.82,2024,December,12,Q4,6,49,4
J-03690,2024-11-07,London,Tablet Pro,2.0,301.51,"12 Oxford St, W1D 1AB",603.02,2024,November,11,Q4,7,45,3
J-03692,2024-01-24,Sydney,Smart Watch,5.0,1102.91,"City Centre, Pitt St Mall",5514.55,2024,January,1,Q1,24,4,5
J-03693,2024-11-10,Dubai,Gaming Console,7.0,1114.79,"Mall of Emirates, B1-45",7803.53,2024,November,11,Q4,10,45,1
J-03694,2024-01-28,Kathmandu,Smart Watch,3.0,1374.73,"Durbar Marg, KTM 44601",4124.19,2024,January,1,Q1,28,4,2
J-03697,2024-12-19,New York,Gaming Laptop,2.0,2132.04,"350 5th Ave, NY 10118",4264.08,2024,December,12,Q4,19,51,4
J-03701,2024-12-19,New York,Wireless Earbuds,1.0,568.51,"200 Broadway, NY 10007",568.51,2024,December,12,Q4,19,51,4
J-03702,2024-05-20,Kathmandu,4K Camera,7.0,239.02,"New Road, Kathmandu 44600",1673.14,2024,May,5,Q2,20,21,2
J-03704,2024-07-31,Sydney,4K Camera,6.0,791.01,"City Centre, Pitt St Mall",4746.06,2024,July,7,Q3,31,31,5
J-03706,2024-11-07,New York,Gaming Console,6.0,421.6,"350 5th Ave, NY 10118",2529.6,2024,November,11,Q4,7,45,4
J-03707,2024-04-11,Berlin,Gaming Console,2.0,1613.11,"Kurfurstendamm 22, 10719",3226.22,2024,April,4,Q2,11,15,0
J-03708,2024-08-13,Kathmandu,Smart TV,2.0,1326.64,"Durbar Marg, KTM 44601",2653.28,2024,August,8,Q3,13,33,2
J-03709,2024-02-13,Berlin,4K Camera,7.0,1263.63,"Alexanderplatz 5, 10178",8845.41,2024,February,2,Q1,13,7,0
J-03713,2024-10-17,Sydney,Tablet Pro,4.0,762.85,"City Centre, Pitt St Mall",3051.4,2024,October,10,Q4,17,42,5
J-03714,2024-12-13,Dubai,Gaming Laptop,3.0,2196.84,"Mall of Emirates, B1-45",6590.52,2024,December,12,Q4,13,50,1
J-03716,2024-06-02,Kathmandu,Smart Watch,7.0,725.68,"Durbar Marg, KTM 44601",5079.76,2024,June,6,Q2,2,22,2
J-03718,2024-04-22,Berlin,4K Camera,5.0,2247.99,"Kurfurstendamm 22, 10719",11239.95,2024,April,4,Q2,22,17,0
J-03720,2024-02-24,Dubai,Smart Watch,5.0,1098.85,"Mall of Emirates, B1-45",5494.25,2024,February,2,Q1,24,8,1
