LOG_ID,EVENT_DATE,CITY,STORE_ADDRESS,PRODUCT,UNITS_SOLD,UNIT_PRICE
C-03189,10/08/2024,Dubai,"Mall of Emirates, B1-45",Smart TV,2,123.59
C-03190,23/06/2024,Sydney,"City Centre, Pitt St Mall",Tablet Pro,8,1197.77
C-03191,03/02/2024,Kathmandu,"Durbar Marg, KTM 44601",Smart TV,9,1254.75
C-03192,14/05/2024,Dubai,"Dubai Mall, Level 2, S12",Gaming Console,9,1830.41
C-03193,15/12/2024,Sydney,"City Centre, Pitt St Mall",Gaming Console,3,111.25
C-03194,31/05/2024,Berlin,"Kurfurstendamm 22, 10719",Gaming Laptop,9,893.7
C-03195,10/07/2024,Dubai,"Mall of Emirates, B1-45",Gaming Console,9,1866.5
C-03196,14/11/2024,Kathmandu,"Durbar Marg, KTM 44601",Smart Watch,QTY_ERR,2431.49
C-03197,07/01/2024,London,"12 Oxford St, W1D 1AB",Smart Watch,6,29.21
C-03198,09/09/2024,London,"88 Regent Ave, SW1A 2AA",Wireless Earbuds,2,312.28
C-03199,17/08/2024,Dubai,"Dubai Mall, Level 2, S12",Gaming Laptop,,1927.24
C-03200,11/04/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Tablet Pro,2,-2.64
C-03201,09/01/2024,Sydney,"88 George St, NSW 2000",Tablet Pro,9,2033.04
C-03202,21/05/2024,London,"88 Regent Ave, SW1A 2AA",Gaming Console,9,1520.4
C-03203,04/04/2024,New York,"350 5th Ave, NY 10118",Smart TV,7,449.72
C-03204,23/06/2024,New York,"200 Broadway, NY 10007",Smart Watch,3,1528.71
C-03205,07/03/2024,Kathmandu,"Durbar Marg, KTM 44601",Smart TV,8,914.0
C-03206,01/07/2024,Dubai,"Dubai Mall, Level 2, S12",Gaming Console,7,1266.17
C-03207,26/07/2024,Tokyo,"1-1 Akihabara, Chiyoda",Tablet Pro,9,3.18
C-03208,02/12/2024,New York,"200 Broadway, NY 10007",Gaming Laptop,MISSING,477.45
C-03209,02/12/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Gaming Console,6,333.51
C-03210,15/07/2024,Berlin,"Kurfurstendamm 22, 10719",Gaming Console,8,17.35
C-03211,22/02/2024,Dubai,"Mall of Emirates, B1-45",Tablet Pro,9,2687.25
C-03212,02/11/2024,New York,"350 5th Ave, NY 10118",Gaming Laptop,7,669.04
C-03213,04/01/2024,Sydney,"88 George St, NSW 2000",Gaming Console,1,779.86
C-03214,23/04/2024,Tokyo,"1-1 Akihabara, Chiyoda",Smart TV,9,1084.03
C-03215,18/12/2024,New York,"200 Broadway, NY 10007",Gaming Console,2,2451.93
C-03216,05/12/2024,Tokyo,"1-1 Akihabara, Chiyoda",4K Camera,2,265.47
C-03217,04/12/2024,London,"88 Regent Ave, SW1A 2AA",Tablet Pro,5,509.76
C-03218,13/10/2024,London,"12 Oxford St, W1D 1AB",Smart TV,9,2939.14
C-03219,02/01/2024,Sydney,"City Centre, Pitt St Mall",Wireless Earbuds,8,2985.94
C-03220,19/03/2024,Sydney,"88 George St, NSW 2000",Tablet Pro,1,2262.65
C-03221,08/10/2024,Dubai,"Dubai Mall, Level 2, S12",4K Camera,9,2545.12
C-03222,24/10/2024,Dubai,"Mall of Emirates, B1-45",Gaming Laptop,6,630.64
C-03223,24/09/2024,New York,"200 Broadway, NY 10007",Gaming Console,6,1256.14
C-03224,19/06/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Tablet Pro,7,2991.34
C-03225,28/07/2024,Berlin,"Kurfurstendamm 22, 10719",Tablet Pro,1,2486.22
C-03226,14/01/2024,Berlin,"Alexanderplatz 5, 10178",Gaming Console,2,2813.48
C-03227,06/12/2024,Sydney,"City Centre, Pitt St Mall",Tablet Pro,1,2737.58
C-03228,18/08/2024,Dubai,"Mall of Emirates, B1-45",4K Camera,9,2891.54
C-03229,04/03/2024,Berlin,"Alexanderplatz 5, 10178",Smart TV,4,369.89
C-03230,17/11/2024,Sydney,"City Centre, Pitt St Mall",Smart Watch,,2316.78
C-03231,19/05/2024,Sydney,"88 George St, NSW 2000",Gaming Console,4,1420.55
C-03232,18/02/2024,Sydney,"88 George St, NSW 2000",Smart TV,5,521.5
C-03233,13/03/2024,Kathmandu,"Durbar Marg, KTM 44601",4K Camera,8,1928.62
C-03234,04/05/2024,New York,"350 5th Ave, NY 10118",Gaming Laptop,1,588.21
C-03235,30/08/2024,Kathmandu,"Durbar Marg, KTM 44601",Gaming Laptop,4,1718.42
C-03236,11/12/2024,Dubai,"Mall of Emirates, B1-45",Smart Watch,2,-287.08
C-03237,17/09/2024,London,"12 Oxford St, W1D 1AB",4K Camera,5,2588.3
C-03238,17/03/2024,Kathmandu,"Durbar Marg, KTM 44601",Gaming Console,9,1381.85
C-03239,05/04/2024,Tokyo,"1-1 Akihabara, Chiyoda",Tablet Pro,8,1603.19
C-03240,12/06/2024,Sydney,"88 George St, NSW 2000",Tablet Pro,6,1112.72
C-03241,24/07/2024,Sydney,"City Centre, Pitt St Mall",4K Camera,6,1212.45
C-03242,18/05/2024,Dubai,"Dubai Mall, Level 2, S12",Gaming Console,6,1498.64
C-03243,30/07/2024,Tokyo,"1-1 Akihabara, Chiyoda",Gaming Laptop,2,2054.23
C-03244,13/06/2024,New York,"350 5th Ave, NY 10118",4K Camera,3,1995.32
C-03245,03/08/2024,Berlin,"Kurfurstendamm 22, 10719",Wireless Earbuds,2,2835.83
C-03246,03/04/2024,Kathmandu,"Durbar Marg, KTM 44601",Smart Watch,6,816.97
C-03247,28/03/2024,New York,"350 5th Ave, NY 10118",Smart TV,9,-212.48
C-03248,26/09/2024,Kathmandu,"Durbar Marg, KTM 44601",Smart TV,8,2833.1
C-03249,21/12/2024,Dubai,"Dubai Mall, Level 2, S12",Gaming Laptop,6,676.65
C-03250,26/11/2024,New York,"200 Broadway, NY 10007",Wireless Earbuds,4,2677.32
C-03251,15/10/2024,London,"12 Oxford St, W1D 1AB",Smart TV,9,151.62
C-03252,07/03/2024,Berlin,"Alexanderplatz 5, 10178",Gaming Laptop,2,145.31
C-03253,15/02/2024,Kathmandu,"New Road, Kathmandu 44600",Gaming Console,3,998.33
C-03254,13/02/2024,Sydney,"City Centre, Pitt St Mall",Wireless Earbuds,8,-240.6
C-03255,18/09/2024,London,"12 Oxford St, W1D 1AB",Tablet Pro,8,381.67
C-03256,19/12/2024,Berlin,"Kurfurstendamm 22, 10719",4K Camera,7,2751.24
C-03257,13/04/2024,Kathmandu,"New Road, Kathmandu 44600",Tablet Pro,9,2623.0
C-03258,15/04/2024,Dubai,"Dubai Mall, Level 2, S12",Gaming Laptop,6,1119.36
C-03259,24/06/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Tablet Pro,7,2768.9
C-03260,22/02/2024,London,"88 Regent Ave, SW1A 2AA",Smart TV,3,451.9
C-03261,17/05/2024,Kathmandu,"New Road, Kathmandu 44600",Wireless Earbuds,3,-240.15
C-03262,12/08/2024,Berlin,"Kurfurstendamm 22, 10719",Smart Watch,5,1552.93
C-03263,26/04/2024,Kathmandu,"New Road, Kathmandu 44600",4K Camera,8,810.48
C-03264,20/11/2024,London,"12 Oxford St, W1D 1AB",Gaming Laptop,4,-176.25
C-03265,22/01/2024,New York,"350 5th Ave, NY 10118",Gaming Laptop,4,1810.3
C-03266,20/06/2024,London,"12 Oxford St, W1D 1AB",Gaming Console,9,62.4
C-03267,02/05/2024,Tokyo,"1-1 Akihabara, Chiyoda",Smart TV,3,-164.24
C-03268,22/06/2024,New York,"200 Broadway, NY 10007",Smart Watch,4,1546.13
C-03269,20/03/2024,New York,"350 5th Ave, NY 10118",Tablet Pro,6,1741.32
C-03270,12/07/2024,Kathmandu,"Durbar Marg, KTM 44601",Wireless Earbuds,1,1756.54
C-03271,08/09/2024,Tokyo,"1-1 Akihabara, Chiyoda",Gaming Console,3,2123.66
C-03272,27/02/2024,London,"88 Regent Ave, SW1A 2AA",Smart Watch,1,2384.49
C-03273,03/07/2024,Dubai,"Mall of Emirates, B1-45",4K Camera,3,1968.2
C-03274,05/01/2024,London,"12 Oxford St, W1D 1AB",Smart Watch,9,989.42
C-03275,26/11/2024,Dubai,"Dubai Mall, Level 2, S12",Tablet Pro,6,1444.43
C-03276,09/03/2024,London,"12 Oxford St, W1D 1AB",Smart TV,8,1502.38
C-03277,04/01/2024,London,"88 Regent Ave, SW1A 2AA",4K Camera,2,2345.11
C-03278,09/06/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Gaming Laptop,9,72.14
C-03279,15/09/2024,New York,"350 5th Ave, NY 10118",Tablet Pro,2,221.75
C-03280,30/12/2024,Dubai,"Dubai Mall, Level 2, S12",Gaming Console,6,1623.39
C-03281,26/09/2024,Berlin,"Alexanderplatz 5, 10178",4K Camera,7,760.86
C-03282,19/09/2024,Kathmandu,"New Road, Kathmandu 44600",Wireless Earbuds,6,2805.34
C-03283,04/10/2024,Sydney,"City Centre, Pitt St Mall",Tablet Pro,3,2851.26
C-03284,16/10/2024,Sydney,"City Centre, Pitt St Mall",4K Camera,8,815.21
C-03285,01/02/2024,Sydney,"88 George St, NSW 2000",Smart TV,QTY_ERR,731.72
C-03286,20/04/2024,Kathmandu,"New Road, Kathmandu 44600",4K Camera,8,2895.33
C-03287,07/12/2024,Tokyo,"1-1 Akihabara, Chiyoda",Wireless Earbuds,4,1224.55
C-03288,24/04/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",4K Camera,8,54.83
C-03289,09/05/2024,Dubai,"Mall of Emirates, B1-45",Gaming Console,9,491.23
C-03290,08/05/2024,Sydney,"88 George St, NSW 2000",Gaming Laptop,6,93.26
C-03291,17/01/2024,Sydney,"88 George St, NSW 2000",Smart Watch,2,-260.98
C-03292,18/01/2024,Tokyo,"1-1 Akihabara, Chiyoda",Smart Watch,9,1693.72
C-03293,19/01/2024,Dubai,"Dubai Mall, Level 2, S12",Smart TV,8,102.83
C-03294,14/06/2024,Berlin,"Alexanderplatz 5, 10178",Smart TV,6,15.67
C-03295,31/10/2024,Sydney,"88 George St, NSW 2000",4K Camera,6,892.03
C-03296,06/10/2024,New York,"350 5th Ave, NY 10118",Wireless Earbuds,1,-297.11
C-03297,27/08/2024,London,"88 Regent Ave, SW1A 2AA",Smart Watch,,1899.61
C-03298,23/09/2024,Sydney,"88 George St, NSW 2000",Gaming Console,6,2796.03
C-03299,28/06/2024,Berlin,"Alexanderplatz 5, 10178",Wireless Earbuds,MISSING,1133.94
C-03300,14/02/2024,Dubai,"Mall of Emirates, B1-45",Smart Watch,,1099.25
C-03301,02/09/2024,London,"12 Oxford St, W1D 1AB",Wireless Earbuds,3,1987.06
C-03302,04/08/2024,Tokyo,"1-1 Akihabara, Chiyoda",Gaming Laptop,8,1640.18
C-03303,19/03/2024,London,"12 Oxford St, W1D 1AB",Gaming Console,MISSING,2104.15
C-03304,16/05/2024,Dubai,"Mall of Emirates, B1-45",Smart TV,5,2453.07
C-03305,02/02/2024,Tokyo,"1-1 Akihabara, Chiyoda",Gaming Laptop,,1589.06
C-03306,05/09/2024,Sydney,"88 George St, NSW 2000",Wireless Earbuds,8,-176.7
C-03307,26/02/2024,Dubai,"Mall of Emirates, B1-45",Smart TV,9,1892.4
C-03308,23/05/2024,Berlin,"Kurfurstendamm 22, 10719",4K Camera,4,-39.64
C-03309,17/03/2024,Tokyo,"1-1 Akihabara, Chiyoda",Gaming Console,6,2234.72
C-03310,21/04/2024,Kathmandu,"New Road, Kathmandu 44600",Tablet Pro,,2903.42
C-03311,26/11/2024,Sydney,"88 George St, NSW 2000",Smart Watch,4,1540.91
C-03312,03/01/2024,Kathmandu,"New Road, Kathmandu 44600",Wireless Earbuds,1,508.04
C-03313,27/01/2024,Kathmandu,"Durbar Marg, KTM 44601",Smart TV,2,2964.54
C-03314,08/05/2024,Kathmandu,"New Road, Kathmandu 44600",Wireless Earbuds,MISSING,1481.82
C-03315,03/09/2024,Kathmandu,"Durbar Marg, KTM 44601",Tablet Pro,1,49.32
C-03316,12/01/2024,Sydney,"City Centre, Pitt St Mall",Gaming Console,4,732.62
C-03317,27/02/2024,New York,"200 Broadway, NY 10007",Gaming Laptop,8,2878.63
C-03318,06/10/2024,Sydney,"88 George St, NSW 2000",Smart Watch,4,1891.66
C-03319,04/03/2024,London,"88 Regent Ave, SW1A 2AA",Gaming Laptop,5,2066.89
C-03320,20/04/2024,Dubai,"Mall of Emirates, B1-45",Tablet Pro,6,2151.49
C-03321,14/09/2024,Dubai,"Mall of Emirates, B1-45",Gaming Laptop,6,1470.51
C-03322,16/08/2024,Berlin,"Alexanderplatz 5, 10178",Smart TV,1,-16.19
C-03323,07/02/2024,Berlin,"Kurfurstendamm 22, 10719",Tablet Pro,6,129.07
C-03324,19/03/2024,New York,"350 5th Ave, NY 10118",4K Camera,1,2099.41
C-03325,28/02/2024,Kathmandu,"New Road, Kathmandu 44600",Gaming Laptop,7,1210.43
C-03326,17/02/2024,New York,"200 Broadway, NY 10007",Smart TV,3,1037.26
C-03327,04/09/2024,Kathmandu,"Durbar Marg, KTM 44601",Gaming Console,6,1032.53
C-03328,07/02/2024,Kathmandu,"Durbar Marg, KTM 44601",4K Camera,4,-83.29
C-03329,10/10/2024,New York,"200 Broadway, NY 10007",Smart TV,6,403.82
C-03330,07/02/2024,Berlin,"Kurfurstendamm 22, 10719",Tablet Pro,8,2611.7
C-03331,17/02/2024,Dubai,"Dubai Mall, Level 2, S12",Wireless Earbuds,7,-73.48
C-03332,11/06/2024,Sydney,"City Centre, Pitt St Mall",Smart Watch,4,1663.43
C-03333,20/02/2024,Dubai,"Mall of Emirates, B1-45",Smart Watch,5,1098.88
C-03334,28/10/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Wireless Earbuds,6,1842.85
C-03335,03/04/2024,New York,"200 Broadway, NY 10007",Smart Watch,3,1297.87
C-03336,01/08/2024,Dubai,"Mall of Emirates, B1-45",Smart TV,9,925.74
C-03337,21/03/2024,Dubai,"Dubai Mall, Level 2, S12",Gaming Console,6,2990.45
C-03338,20/01/2024,Kathmandu,"Durbar Marg, KTM 44601",Smart Watch,6,1920.23
C-03339,27/06/2024,Dubai,"Dubai Mall, Level 2, S12",Smart Watch,6,2030.74
C-03340,24/01/2024,Kathmandu,"Durbar Marg, KTM 44601",Wireless Earbuds,5,1986.38
C-03341,08/09/2024,Tokyo,"1-1 Akihabara, Chiyoda",Wireless Earbuds,1,1765.53
C-03342,14/11/2024,London,"88 Regent Ave, SW1A 2AA",Wireless Earbuds,5,805.79
C-03343,10/02/2024,Berlin,"Kurfurstendamm 22, 10719",Smart TV,5,-269.95
C-03344,10/07/2024,Berlin,"Alexanderplatz 5, 10178",Gaming Console,3,279.8
C-03345,18/02/2024,Dubai,"Mall of Emirates, B1-45",Wireless Earbuds,8,2273.08
C-03346,05/01/2024,London,"12 Oxford St, W1D 1AB",4K Camera,5,234.34
C-03347,07/07/2024,Berlin,"Kurfurstendamm 22, 10719",Smart Watch,9,1175.44
C-03348,17/07/2024,London,"88 Regent Ave, SW1A 2AA",Gaming Laptop,2,518.66
C-03349,06/02/2024,London,"88 Regent Ave, SW1A 2AA",Gaming Console,4,1703.28
C-03350,28/06/2024,New York,"350 5th Ave, NY 10118",Smart TV,1,2406.8
C-03351,09/10/2024,Sydney,"88 George St, NSW 2000",Gaming Laptop,5,1637.83
C-03352,19/12/2024,Dubai,"Mall of Emirates, B1-45",Wireless Earbuds,4,1301.92
C-03353,12/08/2024,Berlin,"Kurfurstendamm 22, 10719",Smart Watch,4,-34.42
C-03354,15/04/2024,Berlin,"Alexanderplatz 5, 10178",Gaming Console,4,1431.75
C-03355,09/08/2024,Tokyo,"1-1 Akihabara, Chiyoda",Smart TV,8,2239.94
C-03356,02/02/2024,Tokyo,"1-1 Akihabara, Chiyoda",4K Camera,4,1306.29
C-03357,12/04/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",4K Camera,8,2285.15
C-03358,06/07/2024,London,"12 Oxford St, W1D 1AB",4K Camera,QTY_ERR,1761.89
C-03359,04/02/2024,New York,"200 Broadway, NY 10007",Gaming Console,9,1649.57
C-03360,22/11/2024,Kathmandu,"Durbar Marg, KTM 44601",Smart Watch,1,2131.48
C-03361,17/04/2024,New York,"200 Broadway, NY 10007",Smart TV,5,439.03
C-03362,30/11/2024,Dubai,"Mall of Emirates, B1-45",4K Camera,6,-293.95
C-03363,28/09/2024,Berlin,"Kurfurstendamm 22, 10719",Smart Watch,2,1390.84
C-03364,05/08/2024,Dubai,"Mall of Emirates, B1-45",Smart Watch,7,2437.59
C-03365,05/10/2024,Dubai,"Dubai Mall, Level 2, S12",Wireless Earbuds,9,2694.15
C-03366,26/05/2024,London,"88 Regent Ave, SW1A 2AA",Smart TV,5,1097.9
C-03367,25/08/2024,New York,"200 Broadway, NY 10007",Smart TV,8,1724.29
C-03368,31/01/2024,Sydney,"City Centre, Pitt St Mall",Gaming Laptop,6,681.54
C-03369,04/08/2024,Sydney,"City Centre, Pitt St Mall",Wireless Earbuds,2,2775.27
C-03370,28/11/2024,New York,"200 Broadway, NY 10007",Tablet Pro,4,1163.02
C-03371,27/05/2024,Dubai,"Dubai Mall, Level 2, S12",4K Camera,3,579.89
C-03372,22/04/2024,Berlin,"Kurfurstendamm 22, 10719",4K Camera,6,938.35
C-03373,16/08/2024,New York,"200 Broadway, NY 10007",4K Camera,2,2000.58
C-03374,08/11/2024,New York,"350 5th Ave, NY 10118",Gaming Laptop,7,2622.5
C-03375,19/07/2024,Dubai,"Mall of Emirates, B1-45",Tablet Pro,9,833.95
C-03376,04/05/2024,Dubai,"Mall of Emirates, B1-45",Gaming Laptop,7,2855.45
C-03377,16/06/2024,Berlin,"Alexanderplatz 5, 10178",Gaming Console,5,91.6
C-03378,25/08/2024,Dubai,"Dubai Mall, Level 2, S12",Gaming Console,3,2918.88
C-03379,09/12/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",4K Camera,5,1397.41
C-03380,01/01/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Wireless Earbuds,2,65.89
C-03381,13/03/2024,New York,"350 5th Ave, NY 10118",4K Camera,4,2418.89
C-03382,15/11/2024,Berlin,"Kurfurstendamm 22, 10719",Smart TV,3,1893.12
C-03383,07/02/2024,Dubai,"Mall of Emirates, B1-45",Wireless Earbuds,6,2685.42
C-03384,30/11/2024,Berlin,"Kurfurstendamm 22, 10719",Gaming Console,9,2903.25
C-03385,05/04/2024,London,"12 Oxford St, W1D 1AB",Gaming Console,7,2651.95
C-03386,27/11/2024,Sydney,"88 George St, NSW 2000",Smart Watch,2,795.33
C-03387,25/10/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Smart Watch,7,557.83
C-03388,19/05/2024,Berlin,"Alexanderplatz 5, 10178",Smart TV,4,2580.73
C-03389,18/05/2024,Sydney,"88 George St, NSW 2000",4K Camera,5,1786.87
C-03390,20/06/2024,Berlin,"Kurfurstendamm 22, 10719",Gaming Console,1,1118.43
C-03391,03/03/2024,Dubai,"Mall of Emirates, B1-45",Wireless Earbuds,1,1526.99
C-03392,03/10/2024,New York,"350 5th Ave, NY 10118",4K Camera,9,1965.58
C-03393,05/05/2024,New York,"200 Broadway, NY 10007",Gaming Console,7,560.04
C-03394,22/05/2024,London,"88 Regent Ave, SW1A 2AA",Gaming Laptop,5,2440.0
C-03395,02/10/2024,London,"12 Oxford St, W1D 1AB",Gaming Console,7,2207.14
C-03396,02/08/2024,Tokyo,"1-1 Akihabara, Chiyoda",Wireless Earbuds,7,1640.32
C-03397,25/06/2024,Kathmandu,"Durbar Marg, KTM 44601",4K Camera,4,1628.35
C-03398,14/01/2024,Berlin,"Alexanderplatz 5, 10178",Smart Watch,4,967.88
C-03399,14/01/2024,Berlin,"Kurfurstendamm 22, 10719",Smart Watch,8,2657.63
C-03400,15/12/2024,Berlin,"Alexanderplatz 5, 10178",Gaming Console,3,1571.97
C-03401,19/10/2024,Dubai,"Mall of Emirates, B1-45",4K Camera,5,2500.45
C-03402,01/11/2024,New York,"350 5th Ave, NY 10118",Wireless Earbuds,1,1089.4
C-03403,31/03/2024,Tokyo,"1-1 Akihabara, Chiyoda",Tablet Pro,5,1359.98
C-03404,11/06/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",4K Camera,6,916.04
C-03405,18/01/2024,Tokyo,"1-1 Akihabara, Chiyoda",Gaming Console,5,2186.49
C-03406,29/04/2024,Tokyo,"1-1 Akihabara, Chiyoda",Gaming Console,,696.02
C-03407,14/05/2024,New York,"350 5th Ave, NY 10118",Gaming Console,4,184.91
C-03408,02/06/2024,Kathmandu,"New Road, Kathmandu 44600",Gaming Laptop,8,2102.42
C-03409,24/12/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Gaming Laptop,6,1022.05
C-03410,05/06/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Smart TV,5,-221.34
C-03411,20/11/2024,Sydney,"88 George St, NSW 2000",4K Camera,5,391.67
C-03412,30/04/2024,Dubai,"Dubai Mall, Level 2, S12",4K Camera,2,-151.89
C-03413,30/12/2024,Sydney,"City Centre, Pitt St Mall",4K Camera,3,1089.89
C-03414,10/10/2024,Sydney,"City Centre, Pitt St Mall",Tablet Pro,2,2634.27
C-03415,29/08/2024,London,"88 Regent Ave, SW1A 2AA",4K Camera,1,1433.62
C-03416,16/07/2024,Dubai,"Mall of Emirates, B1-45",Smart TV,8,1295.05
C-03417,21/09/2024,Dubai,"Mall of Emirates, B1-45",Tablet Pro,8,788.22
C-03418,24/11/2024,Kathmandu,"New Road, Kathmandu 44600",Gaming Console,5,2868.62
C-03419,07/08/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Tablet Pro,1,1568.47
C-03420,02/10/2024,New York,"200 Broadway, NY 10007",Smart TV,8,2482.47
C-03421,11/03/2024,Sydney,"City Centre, Pitt St Mall",Wireless Earbuds,7,-207.12
C-03422,19/10/2024,New York,"350 5th Ave, NY 10118",Smart Watch,,2056.93
C-03423,06/05/2024,London,"12 Oxford St, W1D 1AB",Gaming Laptop,3,2594.94
C-03424,30/01/2024,Kathmandu,"Durbar Marg, KTM 44601",Gaming Laptop,4,2442.96
C-03425,09/09/2024,Berlin,"Alexanderplatz 5, 10178",4K Camera,3,1484.23
C-03426,28/09/2024,Dubai,"Mall of Emirates, B1-45",Gaming Console,2,234.11
C-03427,30/11/2024,New York,"350 5th Ave, NY 10118",4K Camera,5,675.0
C-03428,08/02/2024,New York,"200 Broadway, NY 10007",Gaming Console,5,2161.74
C-03429,01/06/2024,New York,"350 5th Ave, NY 10118",Smart Watch,4,661.91
C-03430,16/10/2024,New York,"350 5th Ave, NY 10118",Tablet Pro,6,-110.1
C-03431,17/04/2024,Kathmandu,"Durbar Marg, KTM 44601",Gaming Console,3,2927.94
C-03432,14/12/2024,Kathmandu,"New Road, Kathmandu 44600",Tablet Pro,5,1971.02
C-03433,14/07/2024,London,"88 Regent Ave, SW1A 2AA",Wireless Earbuds,3,251.28
C-03434,15/10/2024,Sydney,"City Centre, Pitt St Mall",Wireless Earbuds,5,2009.75
C-03435,16/09/2024,Dubai,"Dubai Mall, Level 2, S12",Gaming Laptop,9,561.25
C-03436,05/11/2024,London,"88 Regent Ave, SW1A 2AA",Tablet Pro,6,364.63
C-03437,06/08/2024,Berlin,"Kurfurstendamm 22, 10719",Tablet Pro,8,1420.89
C-03438,13/08/2024,New York,"200 Broadway, NY 10007",Gaming Console,6,2468.4
C-03439,19/04/2024,New York,"200 Broadway, NY 10007",Smart TV,2,566.51
C-03440,26/09/2024,Kathmandu,"New Road, Kathmandu 44600",Gaming Console,4,2111.63
C-03441,03/04/2024,Berlin,"Kurfurstendamm 22, 10719",Wireless Earbuds,5,126.86
C-03442,18/04/2024,Dubai,"Mall of Emirates, B1-45",Smart TV,1,2000.07
C-03443,19/07/2024,Berlin,"Alexanderplatz 5, 10178",Gaming Console,2,1150.03
C-03444,23/10/2024,Berlin,"Alexanderplatz 5, 10178",Gaming Laptop,9,168.96
C-03445,28/12/2024,Dubai,"Mall of Emirates, B1-45",Smart Watch,2,187.49
C-03446,29/06/2024,London,"88 Regent Ave, SW1A 2AA",Smart Watch,3,1632.84
C-03447,15/11/2024,Kathmandu,"Durbar Marg, KTM 44601",Smart Watch,4,-172.78
C-03448,13/11/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Smart Watch,1,1174.31
C-03449,13/04/2024,New York,"350 5th Ave, NY 10118",Tablet Pro,5,250.29
C-03450,07/08/2024,Dubai,"Mall of Emirates, B1-45",Tablet Pro,6,-106.93
C-03451,25/09/2024,New York,"200 Broadway, NY 10007",4K Camera,1,2445.29
C-03452,02/05/2024,Berlin,"Kurfurstendamm 22, 10719",Gaming Console,4,1258.34
C-03453,11/04/2024,Sydney,"City Centre, Pitt St Mall",Gaming Console,2,987.91
C-03454,23/10/2024,New York,"200 Broadway, NY 10007",Smart TV,4,75.51
C-03455,23/04/2024,Dubai,"Mall of Emirates, B1-45",Smart TV,7,188.87
C-03456,09/03/2024,Tokyo,"1-1 Akihabara, Chiyoda",Smart Watch,9,2101.55
C-03457,18/05/2024,Dubai,"Dubai Mall, Level 2, S12",Smart Watch,6,-247.98
C-03458,07/10/2024,Kathmandu,"New Road, Kathmandu 44600",Smart Watch,3,431.25
C-03459,08/10/2024,Dubai,"Mall of Emirates, B1-45",Smart Watch,5,1967.77
C-03460,24/04/2024,New York,"350 5th Ave, NY 10118",4K Camera,1,801.06
C-03461,04/07/2024,Tokyo,"1-1 Akihabara, Chiyoda",Tablet Pro,6,1858.03
C-03462,26/10/2024,Berlin,"Kurfurstendamm 22, 10719",Smart Watch,8,-194.36
C-03463,03/03/2024,London,"88 Regent Ave, SW1A 2AA",Smart TV,8,2666.74
C-03464,07/08/2024,Kathmandu,"Durbar Marg, KTM 44601",Smart Watch,4,2429.63
C-03465,09/09/2024,Tokyo,"1-1 Akihabara, Chiyoda",Smart Watch,7,109.3
C-03466,06/02/2024,London,"12 Oxford St, W1D 1AB",Gaming Console,MISSING,2542.82
C-03467,27/05/2024,Dubai,"Mall of Emirates, B1-45",Smart TV,8,842.0
C-03468,13/09/2024,Kathmandu,"New Road, Kathmandu 44600",4K Camera,2,2437.21
C-03469,10/10/2024,Berlin,"Kurfurstendamm 22, 10719",Smart Watch,8,1960.71
C-03470,08/09/2024,Kathmandu,"New Road, Kathmandu 44600",4K Camera,MISSING,708.62
C-03471,11/10/2024,Berlin,"Kurfurstendamm 22, 10719",4K Camera,1,1320.35
C-03472,27/02/2024,Berlin,"Kurfurstendamm 22, 10719",Smart Watch,2,1341.51
C-03473,23/02/2024,Dubai,"Mall of Emirates, B1-45",Wireless Earbuds,8,860.87
C-03474,28/08/2024,Dubai,"Mall of Emirates, B1-45",Wireless Earbuds,6,2027.11
C-03475,19/09/2024,Berlin,"Kurfurstendamm 22, 10719",Gaming Console,5,40.55
C-03476,19/10/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",4K Camera,8,1792.51
C-03477,18/04/2024,Dubai,"Dubai Mall, Level 2, S12",Smart TV,MISSING,2528.33
C-03478,09/07/2024,New York,"350 5th Ave, NY 10118",Smart TV,3,1705.54
C-03479,01/01/2024,Sydney,"88 George St, NSW 2000",4K Camera,9,745.28
C-03480,01/04/2024,London,"88 Regent Ave, SW1A 2AA",Gaming Laptop,8,2041.16
C-03481,17/06/2024,Sydney,"City Centre, Pitt St Mall",Tablet Pro,2,1262.69
C-03482,24/03/2024,Berlin,"Alexanderplatz 5, 10178",Smart TV,8,2230.01
C-03483,06/03/2024,London,"88 Regent Ave, SW1A 2AA",Gaming Laptop,1,2278.54
